"k" "Time" "Sk"
203 11.2631578947368 0.311842105263158
204 11.280701754386 0.310526315789474
205 11.2982456140351 0.310526315789474
206 11.3157894736842 0.306578947368421
207 11.7894736842105 0.306578947368421
208 11.8070175438596 0.305263157894737
209 11.8070175438596 0.305263157894737
210 11.8245614035088 0.298684210526316
211 11.8421052631579 0.298684210526316
212 11.859649122807 0.297368421052632
213 11.8771929824561 0.297368421052632
214 11.8947368421053 0.296052631578947
215 11.8947368421053 0.296052631578947
216 11.9122807017544 0.248684210526316
217 11.9122807017544 0.248684210526316
218 11.9298245614035 0.246052631578947
219 11.9473684210526 0.246052631578947
220 11.9649122807018 0.244736842105263
221 11.9824561403509 0.244736842105263
222 12 0.240789473684211
223 13.0701754385965 0.240789473684211
224 13.0877192982456 0.238157894736842
225 13.1052631578947 0.238157894736842
226 13.1228070175439 0.235526315789474
227 13.1228070175439 0.235526315789474
228 13.140350877193 0.23421052631579
229 13.1578947368421 0.23421052631579
230 13.1754385964912 0.181578947368421
231 13.2105263157895 0.181578947368421
232 13.2280701754386 0.177631578947368
233 13.2280701754386 0.177631578947368
234 13.2456140350877 0.176315789473684
235 13.2456140350877 0.176315789473684
236 13.2631578947368 0.175
237 13.4035087719298 0.175
238 13.4210526315789 0.173684210526316
239 13.4385964912281 0.173684210526316
240 13.4561403508772 0.169736842105263
241 13.4561403508772 0.169736842105263
242 13.4736842105263 0.168421052631579
243 14.8245614035088 0.168421052631579
244 14.8421052631579 0.165789473684211
245 14.8421052631579 0.165789473684211
246 14.859649122807 0.164473684210526
247 14.859649122807 0.164473684210526
248 14.8771929824561 0.161842105263158
249 14.8771929824561 0.161842105263158
250 14.8947368421053 0.156578947368421
251 14.9122807017544 0.156578947368421
252 14.9298245614035 0.155263157894737
253 14.9298245614035 0.155263157894737
254 14.9473684210526 0.0815789473684211
255 15 0.0815789473684211
256 15.0175438596491 0.0763157894736843
257 15.0526315789474 0.0763157894736843
258 15.0701754385965 0.075
259 22.5087719298246 0.075
260 22.5263157894737 0.0723684210526316
261 22.5614035087719 0.0723684210526316
262 22.578947368421 0.0644736842105264
263 22.7719298245614 0.0644736842105264
